ProductID,SKU,ProductName,Category,PrimaryRawMaterial,MaterialIndexWeight,BaseUnitCost_USD,Currency,StandardLeadTimeDays,ReorderPoint,SupplierID
PRD-02705,SKU-SYN-51517,Heavy Engine Castings Grade-B,Heavy Engine Castings,Steel,0.5,1512.43,USD,42,500,SUP-00244
PRD-02706,SKU-SYN-16116,Printed Circuit Boards Grade-C,Printed Circuit Boards,Copper,0.35,$156.04,USD,68,,SUP-00778
PRD-02707,SKU-SYN-15202,Synthetic Lubricants Grade-D,Synthetic Lubricants,Crude Oil / Polymers,0.8,645.51,USD,67,500 units,SUP-00864
PRD-02708,SKU-SYN-71862,Printed Circuit Boards Grade-E,Printed Circuit Boards,Copper,0.35,2812.7,USD,76,500,SUP-00891
PRD-02709,SKU-SYN-98872,Copper Conductors & Wiring Grade-F,Copper Conductors & Wiring,Copper,0.65,2520.28,USD,34,100,SUP-00404
PRD-02710,SKU-SYN-52843,heavy engine castings grade-2710,Heavy Engine Castings,Steel,0.5,443.67,USD,71,250,SUP-00655
PRD-02711,SKU-SYN-68763,Copper Conductors & Wiring Grade-H,Copper Conductors & Wiring,Copper,0.65,1631.48,USD,83,250,SUP-00668
PRD-02712,sku_2712,Industrial Resins & Plastics Grade-I,,Crude Oil / Polymers,0.7,$1126.39,USD,67,100,SUP-00017
PRD-02713,SKU-SYN-14296,Heavy Engine Castings Grade-J,Heavy Engine Castings,Steel,0.5,760.0,USD,6,100,SUP-00238
PRD-02714,SKU-SYN-20558,Heavy Engine Castings Grade-K,Heavy Engine Castings,Steel,0.5,1064.34,USD,61,,SUP-00705
PRD-02715,SKU-SYN-97439,Synthetic Lubricants Grade-L,Synthetic Lubricants,Crude Oil / Polymers,0.8,519.14,USD,79,100,SUP-00153
PRD-02716,SKU-SYN-96034,Copper Conductors & Wiring Grade-M,Copper Conductors & Wiring,Copper,0.65,2756.95,USD,58,250,SUP-00519
PRD-02717,SKU-SYN-12153,Printed Circuit Boards Grade-N,Printed Circuit Boards,Copper,0.35,2083.01,USD,75,500 units,SUP-00756
PRD-02718,SKU-SYN-75593,Synthetic Lubricants Grade-O,Synthetic Lubricants,Crude Oil / Polymers,0.8,$1300.8,USD,-10,250,SUP-00680
PRD-02719,SKU-SYN-74131,Copper Conductors & Wiring Grade-P,Copper Conductors & Wiring,Copper,0.65,1527.02,USD,16,,SUP-00132
PRD-02720,SKU-SYN-88786,synthetic lubricants grade-2720,,Crude Oil / Polymers,0.8,1415.26,USD,50,250,SUP-99999
PRD-02721,SKU-SYN-48787,Heavy Engine Castings Grade-R,Heavy Engine Castings,Steel,0.5,1532.22,USD,18,500 units,SUP-00323
PRD-02722,SKU-SYN-92721,Corrugated Packaging Grade-S,Corrugated Packaging,Packaging,0.2,1244.08,USD,62,500 units,SUP-00591
PRD-02723,SKU-SYN-45660,Corrugated Packaging Grade-T,Corrugated Packaging,Packaging,0.2,105.65,USD,11,500,SUP-00810
PRD-02724,sku_2724,Corrugated Packaging Grade-U,Corrugated Packaging,Packaging,0.2,$2708.08,USD,56,250,SUP-00800
PRD-02725,SKU-SYN-22333,Heavy Engine Castings Grade-V,Heavy Engine Castings,Steel,0.5,-604.9,USD,28,500,SUP-00964
PRD-02726,SKU-SYN-85830,Industrial Resins & Plastics Grade-W,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,296.65,USD,79,500,SUP-00671
PRD-02727,SKU-SYN-51152,Copper Conductors & Wiring Grade-X,Copper Conductors & Wiring,Copper,0.65,2383.7,USD,8,100,SUP-00394
PRD-02728,SKU-SYN-19229,Printed Circuit Boards Grade-Y,,Copper,0.35,369.56,USD,57,250,SUP-00208
PRD-02729,SKU-SYN-55405,Copper Conductors & Wiring Grade-Z,Copper Conductors & Wiring,Copper,0.65,3198.12,USD,27,,SUP-00047
PRD-02730,SKU-SYN-90923,industrial resins & plastics grade-2730,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$1878.05,USD,76,,SUP-00908
PRD-02731,SKU-SYN-17486,Corrugated Packaging Grade-B,Corrugated Packaging,Packaging,0.2,2589.21,USD,31,100,SUP-00377
PRD-02732,SKU-SYN-96151,Industrial Resins & Plastics Grade-C,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,186.94,USD,80,,SUP-00165
PRD-02733,SKU-SYN-81266,Synthetic Lubricants Grade-D,Synthetic Lubricants,Crude Oil / Polymers,0.8,2532.01,USD,25,250,SUP-00154
PRD-02734,SKU-SYN-55852,Printed Circuit Boards Grade-E,Printed Circuit Boards,Copper,0.35,2954.81,USD,55,250,SUP-00678
PRD-02735,SKU-SYN-25041,Heavy Engine Castings Grade-F,Heavy Engine Castings,Steel,0.5,1878.78,USD,54,500 units,SUP-00751
PRD-02736,sku_2736,Corrugated Packaging Grade-G,,Packaging,0.2,$2550.85,USD,-10,500,SUP-00138
PRD-02737,SKU-SYN-43255,Copper Conductors & Wiring Grade-H,Copper Conductors & Wiring,Copper,0.65,3041.83,USD,72,500 units,SUP-00316
PRD-02738,SKU-SYN-52896,Synthetic Lubricants Grade-I,Synthetic Lubricants,Crude Oil / Polymers,0.8,3138.51,USD,43,500 units,SUP-00842
PRD-02739,SKU-SYN-60943,Printed Circuit Boards Grade-J,Printed Circuit Boards,Copper,0.35,2385.77,USD,59,500,SUP-00240
PRD-02740,SKU-SYN-40497,heavy engine castings grade-2740,Heavy Engine Castings,Steel,0.5,2406.4,USD,50,100,SUP-99999
PRD-02741,SKU-SYN-53410,Corrugated Packaging Grade-L,Corrugated Packaging,Packaging,0.2,2589.6,USD,83,500,SUP-00684
PRD-02742,SKU-SYN-46770,Corrugated Packaging Grade-M,Corrugated Packaging,Packaging,0.2,$1667.5,USD,79,500 units,SUP-00393
PRD-02743,SKU-SYN-26126,Copper Conductors & Wiring Grade-N,Copper Conductors & Wiring,Copper,0.65,593.42,USD,43,250,SUP-00647
PRD-02744,SKU-SYN-46486,Heavy Engine Castings Grade-O,,Steel,0.5,1681.86,USD,47,,SUP-00315
PRD-02745,SKU-SYN-14675,Industrial Resins & Plastics Grade-P,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1501.23,USD,66,,SUP-00693
PRD-02746,SKU-SYN-87061,Industrial Resins & Plastics Grade-Q,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2565.86,USD,40,,SUP-00205
PRD-02747,SKU-SYN-30267,Industrial Resins & Plastics Grade-R,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,285.51,USD,71,500 units,SUP-00343
PRD-02748,sku_2748,Copper Conductors & Wiring Grade-S,Copper Conductors & Wiring,Copper,0.65,$933.0,USD,42,100,SUP-00591
PRD-02749,SKU-SYN-56692,Copper Conductors & Wiring Grade-T,Copper Conductors & Wiring,Copper,0.65,2773.8,USD,52,500 units,SUP-00957
PRD-02750,SKU-SYN-26759,synthetic lubricants grade-2750,Synthetic Lubricants,Crude Oil / Polymers,0.8,-203.67,USD,18,250,SUP-00597
PRD-02751,SKU-SYN-77483,Copper Conductors & Wiring Grade-V,Copper Conductors & Wiring,Copper,0.65,2442.44,USD,90,500,SUP-00115
PRD-02752,SKU-SYN-83062,Industrial Resins & Plastics Grade-W,,Crude Oil / Polymers,0.7,759.15,USD,60,500 units,SUP-00949
PRD-02753,SKU-SYN-58268,Heavy Engine Castings Grade-X,Heavy Engine Castings,Steel,0.5,1537.2,USD,58,500 units,SUP-00693
PRD-02754,SKU-SYN-62817,Industrial Resins & Plastics Grade-Y,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$563.2,USD,-10,100,SUP-00759
PRD-02755,SKU-SYN-97614,Copper Conductors & Wiring Grade-Z,Copper Conductors & Wiring,Copper,0.65,1064.17,USD,22,250,SUP-00043
PRD-02756,SKU-SYN-85808,Copper Conductors & Wiring Grade-A,Copper Conductors & Wiring,Copper,0.65,1490.63,USD,57,100,SUP-00072
PRD-02757,SKU-SYN-11653,Industrial Resins & Plastics Grade-B,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1562.91,USD,31,500 units,SUP-00192
PRD-02758,SKU-SYN-12414,Industrial Resins & Plastics Grade-C,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2662.89,USD,22,500 units,SUP-00292
PRD-02759,SKU-SYN-61788,Synthetic Lubricants Grade-D,Synthetic Lubricants,Crude Oil / Polymers,0.8,2050.89,USD,84,500,SUP-00025
PRD-02760,sku_2760,printed circuit boards grade-2760,,Copper,0.35,$188.91,USD,38,100,SUP-99999
PRD-02761,SKU-SYN-92784,Copper Conductors & Wiring Grade-F,Copper Conductors & Wiring,Copper,0.65,2538.9,USD,59,,SUP-00459
PRD-02762,SKU-SYN-97219,Copper Conductors & Wiring Grade-G,Copper Conductors & Wiring,Copper,0.65,221.2,USD,5,,SUP-00031
PRD-02763,SKU-SYN-86088,Corrugated Packaging Grade-H,Corrugated Packaging,Packaging,0.2,188.08,USD,24,500 units,SUP-00380
PRD-02764,SKU-SYN-95699,Copper Conductors & Wiring Grade-I,Copper Conductors & Wiring,Copper,0.65,2009.06,USD,47,100,SUP-00141
PRD-02765,SKU-SYN-94995,Synthetic Lubricants Grade-J,Synthetic Lubricants,Crude Oil / Polymers,0.8,637.41,USD,6,500 units,SUP-00317
PRD-02766,SKU-SYN-79221,Copper Conductors & Wiring Grade-K,Copper Conductors & Wiring,Copper,0.65,$1553.39,USD,46,500,SUP-00594
PRD-02767,SKU-SYN-76032,Heavy Engine Castings Grade-L,Heavy Engine Castings,Steel,0.5,2700.44,USD,37,500,SUP-00115
PRD-02768,SKU-SYN-54123,Industrial Resins & Plastics Grade-M,,Crude Oil / Polymers,0.7,1394.0,USD,64,100,SUP-00740
PRD-02769,SKU-SYN-52025,Printed Circuit Boards Grade-N,Printed Circuit Boards,Copper,0.35,655.48,USD,89,100,SUP-00902
PRD-02770,SKU-SYN-42928,synthetic lubricants grade-2770,Synthetic Lubricants,Crude Oil / Polymers,0.8,3084.17,USD,8,,SUP-00262
PRD-02771,SKU-SYN-30734,Industrial Resins & Plastics Grade-P,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,782.83,USD,66,500 units,SUP-00471
PRD-02772,sku_2772,Heavy Engine Castings Grade-Q,Heavy Engine Castings,Steel,0.5,$2825.72,USD,-10,500 units,SUP-00187
PRD-02773,SKU-SYN-28427,Corrugated Packaging Grade-R,Corrugated Packaging,Packaging,0.2,136.2,USD,11,500,SUP-00176
PRD-02774,SKU-SYN-90746,Copper Conductors & Wiring Grade-S,Copper Conductors & Wiring,Copper,0.65,2817.43,USD,19,500 units,SUP-00204
PRD-02775,SKU-SYN-24714,Synthetic Lubricants Grade-T,Synthetic Lubricants,Crude Oil / Polymers,0.8,-2785.15,USD,11,500 units,SUP-00629
PRD-02776,SKU-SYN-95485,Synthetic Lubricants Grade-U,,Crude Oil / Polymers,0.8,2500.92,USD,70,500 units,SUP-00348
PRD-02777,SKU-SYN-47125,Heavy Engine Castings Grade-V,Heavy Engine Castings,Steel,0.5,610.76,USD,68,500,SUP-00869
PRD-02778,SKU-SYN-15946,Corrugated Packaging Grade-W,Corrugated Packaging,Packaging,0.2,$1642.64,USD,56,250,SUP-00830
PRD-02779,SKU-SYN-77382,Synthetic Lubricants Grade-X,Synthetic Lubricants,Crude Oil / Polymers,0.8,1356.99,USD,66,,SUP-00044
PRD-02780,SKU-SYN-19169,copper conductors & wiring grade-2780,Copper Conductors & Wiring,Copper,0.65,2009.23,USD,45,500 units,SUP-99999
PRD-02781,SKU-SYN-70526,Corrugated Packaging Grade-Z,Corrugated Packaging,Packaging,0.2,1621.98,USD,64,250,SUP-00476
PRD-02782,SKU-SYN-83697,Copper Conductors & Wiring Grade-A,Copper Conductors & Wiring,Copper,0.65,2283.4,USD,52,500,SUP-00822
PRD-02783,SKU-SYN-42586,Heavy Engine Castings Grade-B,Heavy Engine Castings,Steel,0.5,2189.91,USD,64,500 units,SUP-00109
PRD-02784,sku_2784,Printed Circuit Boards Grade-C,,Copper,0.35,$2222.76,USD,15,250,SUP-00792
PRD-02785,SKU-SYN-97817,Printed Circuit Boards Grade-D,Printed Circuit Boards,Copper,0.35,1759.82,USD,90,250,SUP-00269
PRD-02786,SKU-SYN-43834,Printed Circuit Boards Grade-E,Printed Circuit Boards,Copper,0.35,2703.77,USD,72,500,SUP-00269
PRD-02787,SKU-SYN-65418,Synthetic Lubricants Grade-F,Synthetic Lubricants,Crude Oil / Polymers,0.8,631.55,USD,84,,SUP-00795
PRD-02788,SKU-SYN-83670,Copper Conductors & Wiring Grade-G,Copper Conductors & Wiring,Copper,0.65,2470.43,USD,23,500,SUP-00586
PRD-02789,SKU-SYN-75403,Synthetic Lubricants Grade-H,Synthetic Lubricants,Crude Oil / Polymers,0.8,3066.59,USD,79,500 units,SUP-00838
PRD-02790,SKU-SYN-53744,synthetic lubricants grade-2790,Synthetic Lubricants,Crude Oil / Polymers,0.8,$388.81,USD,-10,500 units,SUP-00993
PRD-02791,SKU-SYN-71637,Copper Conductors & Wiring Grade-J,Copper Conductors & Wiring,Copper,0.65,1596.8,USD,14,,SUP-00962
PRD-02792,SKU-SYN-67110,Copper Conductors & Wiring Grade-K,,Copper,0.65,637.03,USD,58,250,SUP-00039
PRD-02793,SKU-SYN-82923,Copper Conductors & Wiring Grade-L,Copper Conductors & Wiring,Copper,0.65,46.55,USD,68,,SUP-00844
PRD-02794,SKU-SYN-20613,Industrial Resins & Plastics Grade-M,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,249.04,USD,79,250,SUP-00891
PRD-02795,SKU-SYN-89515,Industrial Resins & Plastics Grade-N,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,312.71,USD,66,500 units,SUP-00151
PRD-02796,sku_2796,Synthetic Lubricants Grade-O,Synthetic Lubricants,Crude Oil / Polymers,0.8,$1795.14,USD,35,,SUP-00814
PRD-02797,SKU-SYN-64079,Industrial Resins & Plastics Grade-P,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1352.98,USD,16,500,SUP-00804
PRD-02798,SKU-SYN-61122,Industrial Resins & Plastics Grade-Q,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1844.26,USD,21,,SUP-00906
PRD-02799,SKU-SYN-54118,Industrial Resins & Plastics Grade-R,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2891.29,USD,83,500,SUP-00702
PRD-02800,SKU-SYN-95058,copper conductors & wiring grade-2800,,Copper,0.65,-2677.75,USD,79,,SUP-99999
PRD-02801,SKU-SYN-89141,Synthetic Lubricants Grade-T,Synthetic Lubricants,Crude Oil / Polymers,0.8,578.16,USD,6,500,SUP-00063
PRD-02802,SKU-SYN-33120,Copper Conductors & Wiring Grade-U,Copper Conductors & Wiring,Copper,0.65,$2331.02,USD,27,500,SUP-00457
PRD-02803,SKU-SYN-88904,Copper Conductors & Wiring Grade-V,Copper Conductors & Wiring,Copper,0.65,2115.13,USD,30,,SUP-00607
PRD-02804,SKU-SYN-79720,Industrial Resins & Plastics Grade-W,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1877.1,USD,7,500 units,SUP-00272
PRD-02805,SKU-SYN-63357,Copper Conductors & Wiring Grade-X,Copper Conductors & Wiring,Copper,0.65,3132.76,USD,27,,SUP-00522
PRD-02806,SKU-SYN-82517,Corrugated Packaging Grade-Y,Corrugated Packaging,Packaging,0.2,2590.94,USD,67,100,SUP-00220
PRD-02807,SKU-SYN-15028,Copper Conductors & Wiring Grade-Z,Copper Conductors & Wiring,Copper,0.65,749.49,USD,66,500,SUP-00598
PRD-02808,sku_2808,Heavy Engine Castings Grade-A,,Steel,0.5,$218.1,USD,-10,,SUP-00063
PRD-02809,SKU-SYN-46048,Industrial Resins & Plastics Grade-B,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,3149.52,USD,29,100,SUP-00854
PRD-02810,SKU-SYN-17832,copper conductors & wiring grade-2810,Copper Conductors & Wiring,Copper,0.65,1720.61,USD,72,,SUP-00602
PRD-02811,SKU-SYN-46070,Heavy Engine Castings Grade-D,Heavy Engine Castings,Steel,0.5,2261.01,USD,24,250,SUP-00345
PRD-02812,SKU-SYN-68170,Corrugated Packaging Grade-E,Corrugated Packaging,Packaging,0.2,1759.44,USD,11,100,SUP-00259
PRD-02813,SKU-SYN-40899,Printed Circuit Boards Grade-F,Printed Circuit Boards,Copper,0.35,392.18,USD,36,100,SUP-00468
PRD-02814,SKU-SYN-97259,Copper Conductors & Wiring Grade-G,Copper Conductors & Wiring,Copper,0.65,$102.47,USD,36,,SUP-00820
PRD-02815,SKU-SYN-62457,Industrial Resins & Plastics Grade-H,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2706.3,USD,81,500 units,SUP-00858
PRD-02816,SKU-SYN-58664,Heavy Engine Castings Grade-I,,Steel,0.5,612.69,USD,74,250,SUP-00055
PRD-02817,SKU-SYN-53974,Copper Conductors & Wiring Grade-J,Copper Conductors & Wiring,Copper,0.65,1008.14,USD,90,,SUP-00470
PRD-02818,SKU-SYN-26370,Synthetic Lubricants Grade-K,Synthetic Lubricants,Crude Oil / Polymers,0.8,560.95,USD,57,,SUP-00498
PRD-02819,SKU-SYN-39898,Industrial Resins & Plastics Grade-L,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2034.04,USD,57,250,SUP-00059
PRD-02820,sku_2820,copper conductors & wiring grade-2820,Copper Conductors & Wiring,Copper,0.65,$2755.6,USD,46,500,SUP-99999
PRD-02821,SKU-SYN-43212,Synthetic Lubricants Grade-N,Synthetic Lubricants,Crude Oil / Polymers,0.8,650.19,USD,20,,SUP-00386
PRD-02822,SKU-SYN-66988,Copper Conductors & Wiring Grade-O,Copper Conductors & Wiring,Copper,0.65,2319.44,USD,41,500 units,SUP-00155
PRD-02823,SKU-SYN-56149,Industrial Resins & Plastics Grade-P,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2945.18,USD,90,500,SUP-00526
PRD-02824,SKU-SYN-94856,Copper Conductors & Wiring Grade-Q,,Copper,0.65,3161.48,USD,83,500 units,SUP-00311
PRD-02825,SKU-SYN-75145,Industrial Resins & Plastics Grade-R,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,-2012.91,USD,29,500,SUP-00271
PRD-02826,SKU-SYN-14619,Industrial Resins & Plastics Grade-S,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$820.54,USD,-10,100,SUP-00954
PRD-02827,SKU-SYN-36954,Copper Conductors & Wiring Grade-T,Copper Conductors & Wiring,Copper,0.65,476.83,USD,25,,SUP-00118
PRD-02828,SKU-SYN-85503,Copper Conductors & Wiring Grade-U,Copper Conductors & Wiring,Copper,0.65,1480.75,USD,25,100,SUP-00513
PRD-02829,SKU-SYN-49459,Heavy Engine Castings Grade-V,Heavy Engine Castings,Steel,0.5,3066.06,USD,28,100,SUP-00962
PRD-02830,SKU-SYN-73648,synthetic lubricants grade-2830,Synthetic Lubricants,Crude Oil / Polymers,0.8,2346.3,USD,32,100,SUP-00667
PRD-02831,SKU-SYN-19802,Heavy Engine Castings Grade-X,Heavy Engine Castings,Steel,0.5,115.81,USD,48,500,SUP-00879
PRD-02832,sku_2832,Printed Circuit Boards Grade-Y,,Copper,0.35,$2660.14,USD,65,500 units,SUP-00315
PRD-02833,SKU-SYN-69245,Corrugated Packaging Grade-Z,Corrugated Packaging,Packaging,0.2,910.2,USD,82,250,SUP-00079
PRD-02834,SKU-SYN-82329,Synthetic Lubricants Grade-A,Synthetic Lubricants,Crude Oil / Polymers,0.8,1379.97,USD,45,500 units,SUP-00176
PRD-02835,SKU-SYN-43329,Industrial Resins & Plastics Grade-B,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2991.25,USD,61,100,SUP-00108
PRD-02836,SKU-SYN-16956,Heavy Engine Castings Grade-C,Heavy Engine Castings,Steel,0.5,1539.27,USD,16,100,SUP-00119
PRD-02837,SKU-SYN-11510,Corrugated Packaging Grade-D,Corrugated Packaging,Packaging,0.2,1560.03,USD,30,250,SUP-00282
PRD-02838,SKU-SYN-93242,Industrial Resins & Plastics Grade-E,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$2840.22,USD,70,500,SUP-00843
PRD-02839,SKU-SYN-55074,Synthetic Lubricants Grade-F,Synthetic Lubricants,Crude Oil / Polymers,0.8,1774.63,USD,59,500 units,SUP-00874
PRD-02840,SKU-SYN-47786,synthetic lubricants grade-2840,,Crude Oil / Polymers,0.8,2460.06,USD,51,500,SUP-99999
PRD-02841,SKU-SYN-87763,Printed Circuit Boards Grade-H,Printed Circuit Boards,Copper,0.35,1777.17,USD,55,500,SUP-00902
PRD-02842,SKU-SYN-98712,Corrugated Packaging Grade-I,Corrugated Packaging,Packaging,0.2,2255.25,USD,52,500,SUP-00701
PRD-02843,SKU-SYN-70078,Copper Conductors & Wiring Grade-J,Copper Conductors & Wiring,Copper,0.65,2696.29,USD,40,250,SUP-00697
PRD-02844,sku_2844,Industrial Resins & Plastics Grade-K,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$1262.16,USD,-10,,SUP-00098
PRD-02845,SKU-SYN-60756,Synthetic Lubricants Grade-L,Synthetic Lubricants,Crude Oil / Polymers,0.8,333.87,USD,19,250,SUP-00662
PRD-02846,SKU-SYN-12781,Printed Circuit Boards Grade-M,Printed Circuit Boards,Copper,0.35,1193.58,USD,32,250,SUP-00738
PRD-02847,SKU-SYN-73780,Synthetic Lubricants Grade-N,Synthetic Lubricants,Crude Oil / Polymers,0.8,3157.29,USD,10,250,SUP-00583
PRD-02848,SKU-SYN-25085,Printed Circuit Boards Grade-O,,Copper,0.35,1607.45,USD,35,100,SUP-00930
PRD-02849,SKU-SYN-14239,Printed Circuit Boards Grade-P,Printed Circuit Boards,Copper,0.35,1902.16,USD,63,100,SUP-00097
PRD-02850,SKU-SYN-59359,industrial resins & plastics grade-2850,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$2395.47,USD,15,100,SUP-00297
PRD-02851,SKU-SYN-26109,Heavy Engine Castings Grade-R,Heavy Engine Castings,Steel,0.5,1116.54,USD,75,,SUP-00875
PRD-02852,SKU-SYN-24630,Corrugated Packaging Grade-S,Corrugated Packaging,Packaging,0.2,1348.67,USD,46,500 units,SUP-00728
PRD-02853,SKU-SYN-52507,Copper Conductors & Wiring Grade-T,Copper Conductors & Wiring,Copper,0.65,770.47,USD,40,,SUP-00927
PRD-02854,SKU-SYN-67585,Industrial Resins & Plastics Grade-U,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1724.91,USD,80,250,SUP-00885
PRD-02855,SKU-SYN-53277,Copper Conductors & Wiring Grade-V,Copper Conductors & Wiring,Copper,0.65,1452.18,USD,28,,SUP-00009
PRD-02856,sku_2856,Heavy Engine Castings Grade-W,,Steel,0.5,$2811.45,USD,56,500 units,SUP-00761
PRD-02857,SKU-SYN-75389,Heavy Engine Castings Grade-X,Heavy Engine Castings,Steel,0.5,2536.07,USD,73,,SUP-00081
PRD-02858,SKU-SYN-47383,Corrugated Packaging Grade-Y,Corrugated Packaging,Packaging,0.2,821.56,USD,62,,SUP-00140
PRD-02859,SKU-SYN-77293,Synthetic Lubricants Grade-Z,Synthetic Lubricants,Crude Oil / Polymers,0.8,2904.41,USD,12,500,SUP-00942
PRD-02860,SKU-SYN-87995,printed circuit boards grade-2860,Printed Circuit Boards,Copper,0.35,2580.91,USD,56,100,SUP-99999
PRD-02861,SKU-SYN-60853,Synthetic Lubricants Grade-B,Synthetic Lubricants,Crude Oil / Polymers,0.8,813.57,USD,70,250,SUP-00472
PRD-02862,SKU-SYN-78869,Corrugated Packaging Grade-C,Corrugated Packaging,Packaging,0.2,$2019.88,USD,-10,500 units,SUP-00452
PRD-02863,SKU-SYN-38090,Corrugated Packaging Grade-D,Corrugated Packaging,Packaging,0.2,2608.12,USD,33,100,SUP-00621
PRD-02864,SKU-SYN-74640,Synthetic Lubricants Grade-E,,Crude Oil / Polymers,0.8,1288.14,USD,8,500 units,SUP-00631
PRD-02865,SKU-SYN-60057,Heavy Engine Castings Grade-F,Heavy Engine Castings,Steel,0.5,2625.37,USD,56,500,SUP-00550
PRD-02866,SKU-SYN-67706,Industrial Resins & Plastics Grade-G,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1136.92,USD,48,,SUP-00698
PRD-02867,SKU-SYN-18169,Heavy Engine Castings Grade-H,Heavy Engine Castings,Steel,0.5,1327.95,USD,25,,SUP-00495
PRD-02868,sku_2868,Printed Circuit Boards Grade-I,Printed Circuit Boards,Copper,0.35,$450.6,USD,7,,SUP-00720
PRD-02869,SKU-SYN-72076,Industrial Resins & Plastics Grade-J,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2160.78,USD,28,500,SUP-00272
PRD-02870,SKU-SYN-44298,industrial resins & plastics grade-2870,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2271.48,USD,82,100,SUP-00192
PRD-02871,SKU-SYN-78931,Corrugated Packaging Grade-L,Corrugated Packaging,Packaging,0.2,27.05,USD,19,100,SUP-00265
PRD-02872,SKU-SYN-22330,Corrugated Packaging Grade-M,,Packaging,0.2,2200.13,USD,69,250,SUP-00865
PRD-02873,SKU-SYN-15624,Printed Circuit Boards Grade-N,Printed Circuit Boards,Copper,0.35,369.55,USD,19,100,SUP-00156
PRD-02874,SKU-SYN-38642,Corrugated Packaging Grade-O,Corrugated Packaging,Packaging,0.2,$3153.05,USD,15,,SUP-00448
PRD-02875,SKU-SYN-24835,Synthetic Lubricants Grade-P,Synthetic Lubricants,Crude Oil / Polymers,0.8,-2374.91,USD,56,500,SUP-00581
PRD-02876,SKU-SYN-58072,Heavy Engine Castings Grade-Q,Heavy Engine Castings,Steel,0.5,97.29,USD,35,500 units,SUP-00247
PRD-02877,SKU-SYN-19568,Copper Conductors & Wiring Grade-R,Copper Conductors & Wiring,Copper,0.65,1121.62,USD,80,500 units,SUP-00230
PRD-02878,SKU-SYN-79938,Copper Conductors & Wiring Grade-S,Copper Conductors & Wiring,Copper,0.65,2207.67,USD,85,500 units,SUP-00169
PRD-02879,SKU-SYN-12121,Industrial Resins & Plastics Grade-T,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,238.96,USD,40,500,SUP-00637
PRD-02880,sku_2880,heavy engine castings grade-2880,,Steel,0.5,$2049.04,USD,-10,500,SUP-99999
PRD-02881,SKU-SYN-17338,Corrugated Packaging Grade-V,Corrugated Packaging,Packaging,0.2,323.17,USD,84,250,SUP-00556
PRD-02882,SKU-SYN-51370,Copper Conductors & Wiring Grade-W,Copper Conductors & Wiring,Copper,0.65,1240.16,USD,50,500 units,SUP-00015
PRD-02883,SKU-SYN-75484,Printed Circuit Boards Grade-X,Printed Circuit Boards,Copper,0.35,221.26,USD,32,500,SUP-00564
